%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
117.0, 30169.35648552853, 20895.036565665792, -187500.02235174447, -187500.02235174447, 187500.0, -36075.49203342105, -187500.02235174447, -187500.02235174447, 0.20400000000000001, 0.88, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027802422085E9, 0.0, 2025-05-17 10:26:20.242
115.0, 35458.7179969213, 21863.872929081077, -187500.02235174447, -187500.02235174447, 187500.0, -37500.37103895796, -187500.02235174447, -187500.02235174447, 0.20400000000000001, 0.88, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027802422235E9, 0.0, 2025-05-17 10:26:20.242
92.0, 30192.31172708413, 20882.85486493765, -187500.02235174447, -187500.02235174447, 187500.0, -36115.188731573675, -187500.02235174447, -187500.02235174447, 0.20400000000000001, 0.88, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502780338667E9, 0.0, 2025-05-17 10:26:20.338
76.0, 32050.188726209253, 21603.542161410114, -187500.02235174447, -187500.02235174447, 187500.0, -36487.591145943545, -187500.02235174447, -187500.02235174447, 0.178, 0.874, -0.258, 192.0, 5.0, 144.0, 27.0, 80.0, 247.0, 240.0, 0.0, 0.0, 0.0, 1.7475027803547056E9, 0.0, 2025-05-17 10:26:20.354
111.0, 34928.91459809716, 21656.38168530246, -187500.02235174447, -187500.02235174447, 187500.0, -37331.07892645346, -187500.02235174447, -187500.02235174447, 0.178, 0.874, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027803999465E9, 0.0, 2025-05-17 10:26:20.399
74.0, 32451.111966504097, 21070.609518362227, -187500.02235174447, -187500.02235174447, 187500.0, -36493.179082057366, -187500.02235174447, -187500.02235174447, 0.178, 0.874, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027803999794E9, 0.0, 2025-05-17 10:26:20.399
129.0, 30272.822710612145, 20724.403348493975, -187500.02235174447, -187500.02235174447, 187500.0, -36022.94308220662, -187500.02235174447, -187500.02235174447, 0.178, 0.874, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502780399999E9, 0.0, 2025-05-17 10:26:20.399
104.0, 30153.643209176447, 20625.02749264568, -187500.02235174447, -187500.02235174447, 187500.0, -36055.75544306701, -187500.02235174447, -187500.02235174447, 0.178, 0.874, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027804291248E9, 0.0, 2025-05-17 10:26:20.429
102.0, 35657.5144121068, 22135.33486549078, -187500.02235174447, -187500.02235174447, 187500.0, -37561.99479842124, -187500.02235174447, -187500.02235174447, 0.178, 0.874, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027804291537E9, 0.0, 2025-05-17 10:26:20.429
125.0, 30126.083508263055, 20755.53932852022, -187500.02235174447, -187500.02235174447, 187500.0, -36019.88089321624, -187500.02235174447, -187500.02235174447, 0.178, 0.874, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027804934225E9, 0.0, 2025-05-17 10:26:20.493
182.0, 34833.42794578409, 21758.573860952125, -187500.02235174447, -187500.02235174447, 187500.0, -37722.72619279935, -187500.02235174447, -187500.02235174447, 0.178, 0.874, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027805255966E9, 0.0, 2025-05-17 10:26:20.525
180.0, 30863.44520609918, 21303.760564775537, -187500.02235174447, -187500.02235174447, 187500.0, -36660.01250267178, -187500.02235174447, -187500.02235174447, 0.178, 0.874, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027805417187E9, 0.0, 2025-05-17 10:26:20.541
133.0, 30591.24566212245, 20734.349874776588, -187500.02235174447, -187500.02235174447, 187500.0, -36105.01868784651, -187500.02235174447, -187500.02235174447, 0.178, 0.874, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502780589951E9, 0.0, 2025-05-17 10:26:20.589
140.0, 35594.88482414303, 21975.63165135761, -187500.02235174447, -187500.02235174447, 187500.0, -37592.7731505362, -187500.02235174447, -187500.02235174447, 0.178, 0.874, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027806542296E9, 0.0, 2025-05-17 10:26:20.654
145.0, 32407.88369272753, 21072.442361407564, -187500.02235174447, -187500.02235174447, 187500.0, -36669.82491848766, -187500.02235174447, -187500.02235174447, 0.178, 0.874, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502780670308E9, 0.0, 2025-05-17 10:26:20.670
176.0, 31339.78323218623, 21485.43554370827, -187500.02235174447, -187500.02235174447, 187500.0, -36768.5302220023, -187500.02235174447, -187500.02235174447, 0.214, 0.9, -0.28200000000000003, 192.0, 6.0, 176.0, 28.0, 32.0, 247.0, 48.0, 0.0, 0.0, 0.0, 1.747502780739669E9, 0.0, 2025-05-17 10:26:20.739
143.0, 32916.94467269715, 21819.616475059567, -187500.02235174447, -187500.02235174447, 187500.0, -36910.173226615574, -187500.02235174447, -187500.02235174447, 0.214, 0.9, -0.28200000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502780739702E9, 0.0, 2025-05-17 10:26:20.739
174.0, 33406.93961464639, 21418.648531275812, -187500.02235174447, -187500.02235174447, 187500.0, -37156.265933068506, -187500.02235174447, -187500.02235174447, 0.214, 0.9, -0.28200000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502780739722E9, 0.0, 2025-05-17 10:26:20.739
149.0, 33194.46393185424, 21238.87345062178, -187500.02235174447, -187500.02235174447, 187500.0, -36923.24899712193, -187500.02235174447, -187500.02235174447, 0.214, 0.9, -0.28200000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027807397404E9, 0.0, 2025-05-17 10:26:20.739
199.0, 33651.512402476365, 21383.578644225436, -187500.02235174447, -187500.02235174447, 187500.0, -37659.87308739103, -187500.02235174447, -187500.02235174447, 0.214, 0.9, -0.28200000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502780739758E9, 0.0, 2025-05-17 10:26:20.739
197.0, 31762.231202391533, 21545.49468105968, -187500.02235174447, -187500.02235174447, 187500.0, -37211.05005872847, -187500.02235174447, -187500.02235174447, 0.224, 0.872, -0.292, 192.0, 7.0, 0.0, 27.0, 64.0, 246.0, 224.0, 0.0, 0.0, 0.0, 1.7475027808300955E9, 0.0, 2025-05-17 10:26:20.830
5.0, 35595.17539682095, 21775.7400006938, -187500.02235174447, -187500.02235174447, 187500.0, -38772.14059497602, -187500.02235174447, -187500.02235174447, 0.224, 0.872, -0.292, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027808301299E9, 0.0, 2025-05-17 10:26:20.830
159.0, 30569.229193833973, 21181.407115627186, -187500.02235174447, -187500.02235174447, 187500.0, -36333.20764699073, -187500.02235174447, -187500.02235174447, 0.224, 0.872, -0.292, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502780830145E9, 0.0, 2025-05-17 10:26:20.830
195.0, 32866.295619761426, 21194.63934834473, -187500.02235174447, -187500.02235174447, 187500.0, -37357.9680750332, -187500.02235174447, -187500.02235174447, 0.224, 0.872, -0.292, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027808301575E9, 0.0, 2025-05-17 10:26:20.830
3.0, 30318.15204836751, 20746.97861039384, -187500.02235174447, -187500.02235174447, 187500.0, -37371.89321182886, -187500.02235174447, -187500.02235174447, 0.224, 0.872, -0.292, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027808301704E9, 0.0, 2025-05-17 10:26:20.830
26.0, 35281.826291302, 21708.93063651689, -187500.02235174447, -187500.02235174447, 187500.0, -38803.455388957904, -187500.02235174447, -187500.02235174447, 0.224, 0.872, -0.292, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027808301823E9, 0.0, 2025-05-17 10:26:20.830
1.0, 35276.327762165994, 21606.89492307841, -187500.02235174447, -187500.02235174447, 187500.0, -38667.08739603608, -187500.02235174447, -187500.02235174447, 0.22, 0.88, -0.272, 192.0, 6.0, 224.0, 27.0, 128.0, 247.0, 128.0, 0.0, 0.0, 0.0, 1.74750278087834E9, 0.0, 2025-05-17 10:26:20.878
22.0, 34837.518315019406, 21528.373244806917, -187500.02235174447, -187500.02235174447, 187500.0, -38607.810569740606, -187500.02235174447, -187500.02235174447, 0.22, 0.88, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027809265769E9, 0.0, 2025-05-17 10:26:20.926
62.0, 31481.33682982169, 21175.349792879795, -187500.02235174447, -187500.02235174447, 187500.0, -38149.08571828434, -187500.02235174447, -187500.02235174447, 0.22, 0.88, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027811436336E9, 0.0, 2025-05-17 10:26:21.143
40.0, 30408.743668644867, 20625.07219613459, -187500.02235174447, -187500.02235174447, 187500.0, -37514.854969365, -187500.02235174447, -187500.02235174447, 0.22, 0.88, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027811436646E9, 0.0, 2025-05-17 10:26:21.143
83.0, 31754.184574387622, 21272.892805682757, -187500.02235174447, -187500.02235174447, 187500.0, -38582.26252582819, -187500.02235174447, -187500.02235174447, 0.22, 0.88, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502781577854E9, 0.0, 2025-05-17 10:26:21.577
115.0, 30728.59713180031, 20651.715475525318, -187500.02235174447, -187500.02235174447, 187500.0, -38608.92815696337, -187500.02235174447, -187500.02235174447, 0.22, 0.88, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027816773138E9, 0.0, 2025-05-17 10:26:21.677
89.0, 33922.974338886066, 21226.62469466027, -187500.02235174447, -187500.02235174447, 187500.0, -39124.69466026958, -187500.02235174447, -187500.02235174447, 0.22, 0.88, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027816773524E9, 0.0, 2025-05-17 10:26:21.677
224.0, 31498.167693396535, 21148.862975700256, -187500.02235174447, -187500.02235174447, 187500.0, -39730.09165884157, -187500.02235174447, -187500.02235174447, 0.22, 0.88, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027816773684E9, 0.0, 2025-05-17 10:26:21.677
247.0, 33767.85323236624, 21678.576967546578, -187500.02235174447, -187500.02235174447, 187500.0, -40024.03945017332, -187500.02235174447, -187500.02235174447, 0.22, 0.88, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027816773827E9, 0.0, 2025-05-17 10:26:21.677
248.0, 32941.24101892007, 21298.932587973188, -187500.02235174447, -187500.02235174447, 187500.0, -39887.38088457357, -187500.02235174447, -187500.02235174447, 0.22, 0.88, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027816773942E9, 0.0, 2025-05-17 10:26:21.677
249.0, 31914.558340854448, 21097.61042566424, -187500.02235174447, -187500.02235174447, 187500.0, -39844.80081138621, -187500.02235174447, -187500.02235174447, 0.22, 0.88, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027816774075E9, 0.0, 2025-05-17 10:26:21.677
250.0, 32351.19966878887, 21327.386358664797, -187500.02235174447, -187500.02235174447, 187500.0, -39929.13394321608, -187500.02235174447, -187500.02235174447, 0.22, 0.88, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027816774251E9, 0.0, 2025-05-17 10:26:21.677
251.0, 33623.70683237396, 21640.109615338995, -187500.02235174447, -187500.02235174447, 187500.0, -40029.82855198724, -187500.02235174447, -187500.02235174447, 0.22, 0.88, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027816774461E9, 0.0, 2025-05-17 10:26:21.677
252.0, 33179.24239388018, 21369.117065562852, -187500.02235174447, -187500.02235174447, 187500.0, -39899.584937046166, -187500.02235174447, -187500.02235174447, 0.098, 0.804, -0.432, 192.0, 3.0, 16.0, 25.0, 32.0, 242.0, 128.0, 0.0, 0.0, 0.0, 1.7475027816774645E9, 0.0, 2025-05-17 10:26:21.677
253.0, 32023.120763673876, 21104.539466445385, -187500.02235174447, -187500.02235174447, 187500.0, -39834.22843625885, -187500.02235174447, -187500.02235174447, 0.098, 0.804, -0.432, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027816774817E9, 0.0, 2025-05-17 10:26:21.677
254.0, 32189.149521487896, 21268.69067772516, -187500.02235174447, -187500.02235174447, 187500.0, -39912.437190107965, -187500.02235174447, -187500.02235174447, 0.098, 0.804, -0.432, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027816774995E9, 0.0, 2025-05-17 10:26:21.677
255.0, 33402.80454192216, 21615.500344693704, -187500.02235174447, -187500.02235174447, 187500.0, -40023.23478737292, -187500.02235174447, -187500.02235174447, 0.098, 0.804, -0.432, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027816775172E9, 0.0, 2025-05-17 10:26:21.677
0.0, 33354.92710529889, 21450.589174102446, -187500.02235174447, -187500.02235174447, 187500.0, -39917.33222214368, -187500.02235174447, -187500.02235174447, 0.098, 0.804, -0.432, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027816775343E9, 0.0, 2025-05-17 10:26:21.677
1.0, 32166.753073543678, 21100.44909721006, -187500.02235174447, -187500.02235174447, 187500.0, -39862.70455869491, -187500.02235174447, -187500.02235174447, 0.098, 0.804, -0.432, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502781677554E9, 0.0, 2025-05-17 10:26:21.677
2.0, 32060.247011214142, 21213.168944498175, -187500.02235174447, -187500.02235174447, 187500.0, -39910.760809273816, -187500.02235174447, -187500.02235174447, 0.098, 0.804, -0.432, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027816775727E9, 0.0, 2025-05-17 10:26:21.677
3.0, 33133.39896600234, 21578.37409715344, -187500.02235174447, -187500.02235174447, 187500.0, -40006.694496476, -187500.02235174447, -187500.02235174447, 0.098, 0.804, -0.432, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502781677592E9, 0.0, 2025-05-17 10:26:21.677
4.0, 33473.592516612116, 21546.36639909344, -187500.02235174447, -187500.02235174447, 187500.0, -39923.43424837998, -187500.02235174447, -187500.02235174447, 0.098, 0.804, -0.432, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502781677609E9, 0.0, 2025-05-17 10:26:21.677
5.0, 32377.50767201277, 21207.089270006334, -187500.02235174447, -187500.02235174447, 187500.0, -39832.30618623569, -187500.02235174447, -187500.02235174447, 0.098, 0.804, -0.432, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502781693404E9, 0.0, 2025-05-17 10:26:21.693
6.0, 32059.82232806949, 21229.82099411738, -187500.02235174447, -187500.02235174447, 187500.0, -39870.61707623209, -187500.02235174447, -187500.02235174447, 0.084, 0.834, -0.44, 192.0, 2.0, 160.0, 26.0, 16.0, 242.0, 64.0, 0.0, 0.0, 0.0, 1.747502781716502E9, 0.0, 2025-05-17 10:26:21.716
7.0, 32938.51410609652, 21550.613230539948, -187500.02235174447, -187500.02235174447, 187500.0, -39966.416652967535, -187500.02235174447, -187500.02235174447, 0.084, 0.834, -0.44, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027817165353E9, 0.0, 2025-05-17 10:26:21.716
8.0, 33565.74875900135, 21634.298161780618, -187500.02235174447, -187500.02235174447, 187500.0, -39904.837596993166, -187500.02235174447, -187500.02235174447, 0.084, 0.834, -0.44, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027817165508E9, 0.0, 2025-05-17 10:26:21.716
10.0, 32104.838741402476, 21248.417645504196, -187500.02235174447, -187500.02235174447, 187500.0, -39817.26346221727, -187500.02235174447, -187500.02235174447, 0.084, 0.834, -0.44, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027818772912E9, 0.0, 2025-05-17 10:26:21.877
13.0, 32843.854468328296, 21359.550518935983, -187500.02235174447, -187500.02235174447, 187500.0, -39783.19940366738, -187500.02235174447, -187500.02235174447, 0.084, 0.834, -0.44, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027819416003E9, 0.0, 2025-05-17 10:26:21.941
14.0, 32150.503355324672, 21239.275782021974, -187500.02235174447, -187500.02235174447, 187500.0, -39780.20426991037, -187500.02235174447, -187500.02235174447, 0.084, 0.834, -0.44, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027819577057E9, 0.0, 2025-05-17 10:26:21.957
17.0, 33030.044499641, 21433.378330871863, -187500.02235174447, -187500.02235174447, 187500.0, -39739.23352232379, -187500.02235174447, -187500.02235174447, 0.084, 0.834, -0.44, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027821023684E9, 0.0, 2025-05-17 10:26:22.102
18.0, 32232.355443520006, 21245.489566980552, -187500.02235174447, -187500.02235174447, 187500.0, -39733.7796966767, -187500.02235174447, -187500.02235174447, 0.084, 0.834, -0.44, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027821576943E9, 0.0, 2025-05-17 10:26:22.157
19.0, 32434.683434329443, 21403.538752024026, -187500.02235174447, -187500.02235174447, 187500.0, -39787.82621476963, -187500.02235174447, -187500.02235174447, 0.084, 0.834, -0.44, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502782157766E9, 0.0, 2025-05-17 10:26:22.157
20.0, 33328.70850905282, 21687.025926950686, -187500.02235174447, -187500.02235174447, 187500.0, -39805.417037655956, -187500.02235174447, -187500.02235174447, 0.084, 0.834, -0.44, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027821577995E9, 0.0, 2025-05-17 10:26:22.157
114.0, 32878.231451300555, 21376.493141233106, -187500.02235174447, -187500.02235174447, 187500.0, -39492.40320830384, -187500.02235174447, -187500.02235174447, 0.084, 0.834, -0.44, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027821858635E9, 0.0, 2025-05-17 10:26:22.185
115.0, 32610.524607959345, 21418.84969697591, -187500.02235174447, -187500.02235174447, 187500.0, -39447.49855369313, -187500.02235174447, -187500.02235174447, 0.084, 0.834, -0.44, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027821859066E9, 0.0, 2025-05-17 10:26:22.185
116.0, 32368.611677719557, 21543.103044402964, -187500.02235174447, -187500.02235174447, 187500.0, -39246.131687895264, -187500.02235174447, -187500.02235174447, 0.084, 0.834, -0.44, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027821859348E9, 0.0, 2025-05-17 10:26:22.185
117.0, 32737.326054254303, 21535.50345128816, -187500.02235174447, -187500.02235174447, 187500.0, -39225.43397252965, -187500.02235174447, -187500.02235174447, 0.02, 0.8, -0.496, 192.0, 0.0, 160.0, 25.0, 0.0, 240.0, 128.0, 0.0, 0.0, 0.0, 1.7475027822019358E9, 0.0, 2025-05-17 10:26:22.201
118.0, 32918.37518434229, 21413.038243417534, -187500.02235174447, -187500.02235174447, 187500.0, -39470.92318188229, -187500.02235174447, -187500.02235174447, 0.02, 0.8, -0.496, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027822340372E9, 0.0, 2025-05-17 10:26:22.234
120.0, 32358.35222701457, 21529.669645985323, -187500.02235174447, -187500.02235174447, 187500.0, -39323.22285452162, -187500.02235174447, -187500.02235174447, 0.02, 0.8, -0.496, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027822661784E9, 0.0, 2025-05-17 10:26:22.266
